# Seed corpus for the local speculative n-gram model (core/src/ngram.rs).
#
# SOURCES (open-source):
#   jieba word frequency dictionary  (MIT License)
#     https://github.com/fxsjy/jieba
#   THUOCL — Tsinghua Open Chinese Lexicon  (Apache 2.0)
#     https://github.com/thunlp/THUOCL  — IT, food, diming (place names) only
#   pypinyin  (MIT License)
#     https://github.com/mozillazg/python-pinyin
#   Conversational supplement  (MIT, same as this repository)
#
# FORMAT: pinyin<TAB>hanzi[<TAB>weight]
#   weight 1–10 (log-scaled from jieba frequency, or rank-based for THUOCL)
#   no weight column = counted once
#   lines starting with '#' or blank lines are ignored
#
# Regenerate: python3 core/data/gen_corpus.py
#
# CHARACTER FREQUENCY SUPPLEMENT
# Single-char entries for characters that appear in many everyday phrases but are
# underweighted in jieba's standalone-word frequency (jieba is trained on news text
# where these characters mostly appear mid-compound, not as standalone words).
# With the single-char-only unigram policy in train_from_corpus, these entries are
# the *sole* source for the unigram distribution of the syllables listed here, so
# they must dominate any competing character.  Weights are set to beat the highest-
# weight single-char jieba entry for the same syllable by a comfortable margin.
#
# Reference: Junda and Pinard (2006) character frequency study; cross-checked with
# Jun Da's Modern Chinese Character Frequency List (freely available).
chunanmihoutao	淳安猕猴桃	3
chunbing	春饼	3
chuncai	莼菜	3
chuncaihuangyugeng	莼菜黄鱼羹	3
chuncantusi	春蚕吐丝	3
chunchengxianxiajiao	春城鲜虾饺	3
chundaima	纯代码	3
chunfengjianfeicha	春风减肥茶	3
chunguang	春光	3
chunjingshui	纯净水	3
chunjuan	春卷	3
chunqiu	春秋	3
chunrui	春蕊	3
chunsunbaibanji	春笋白拌鸡	3
chunsunchaobuyu	春笋炒步鱼	3
chunxilu	春熙路	3
chunxuhanshu	纯虚函数	3
chunyamendan	椿芽焖蛋	3
chuping	触屏	3
chupingshijian	触屏事件	3
chuqi	初期	3
chushibiaoshi	初始标识	3
chushichicun	初始尺寸	3
chushidaimakuai	初始代码块	3
chushihua	初始化	3
chushihuafangfa	初始化方法	3
chushihuakuai	初始化块	3
chushihualiebiao	初始化列表	3
chushihuashunxu	初始化顺序	3
chushijian	出事件	3
chushijishu	初始计数	3
chushimoxing	初始模型	3
chushitoumingdu	初始透明度	3
chushixulie	初始序列	3
chushizhuangtai	初始状态	3
chuxi	出席	3
chuxianxulie	出现序列	3
chuzhan	出栈	3
chuzhoushi	滁州市	3
chuzugongsi	出租公司	3
ci	词	3
ciba	糍粑	3
cichangganyingqi	磁场感应器	3
cici	此次	3
cidaiguidang	磁带归档	3
cidaiku	磁带库	3
cidaiqudongqi	磁带驱动器	3
cidao	磁道	3
ciduanlu	次短路	3
cifa	词法	3
cifafanwei	词法范围	3
cifafenxi	词法分析	3
cifafenxiqi	词法分析器	3
cifudianji	伺服电机	3
cigu	磁鼓	3
cihou	此后	3
cihuifenxi	词汇分析	3
ciji	刺激	3
cike	此刻	3
cilei	词类	3
cileibiaozhu	词类标注	3
cili	慈利	3
cilingjiao	刺菱角	3
cilongya	刺龙牙	3
cimeigui	刺玫瑰	3
cimiyao	次密钥	3
cipanfenqu	磁盘分区	3
cipanguanli	磁盘管理	3
cipanhuancun	磁盘缓存	3
cipanjiekou	磁盘接口	3
cipanjingxiang	磁盘镜像	3
cipankelong	磁盘克隆	3
cipankongzhiqi	磁盘控制器	3
cipanqudongqi	磁盘驱动器	3
cipanshipeiqi	磁盘适配器	3
cipanzhenlie	磁盘阵列	3
cipin	词频	3
cipinfenbu	词频分布	3
cipintongji	词频统计	3
ciqiefen	词切分	3
cishi	此事	3
cishu	次数	3
cisu	词素	3
citang	祠堂	3
ciweibao	刺猬包	3
ciwujia	刺五加	3
cixiangliang	词向量	3
cixiaoshengchengshu	次小生成树	3
cixing	词性	3
cixingbiaozhu	词性标注	3
cixixiaowotou	慈禧小窝头	3
ciyuan	词元	3
ciyun	词云	3
ciyunshijiao	刺云实胶	3
ciyuqiefen	词语切分	3
congbaijiangtangtang	葱白姜糖汤	3
congbaogui	葱包桧	3
congbaoguier	葱包桧儿	3
congbaoniuliu	葱爆牛柳	3
congbaorousi	葱爆肉丝	3
congbaoturou	葱爆兔肉	3
congbaoyangrou	葱爆羊肉	3
congbaoyangrouding	葱爆羊肉丁	3
congbeifenhuifu	从备份恢复	3
congbing	葱饼	3
congci	从此	3
congduan	葱段	3
congdunzhuti	葱炖猪蹄	3
congheshi	聪喝识	3
conghuachaodan	葱花炒蛋	3
conghuaganglu	葱花缸炉	3
conghuajiandan	葱花煎蛋	3
conghualaobing	葱花烙饼	3
conghuashi	从化市	3
congkaodapai	葱烤大排	3
congkaojiyu	葱烤鲫鱼	3
conglai	从来	3
conglayu	葱辣鱼	3
conglayupu	葱辣鱼脯	3
conglayutiao	葱辣鱼条	3
congrongyangrougeng	苁蓉羊肉羹	3
congroubing	葱肉饼	3
congshaohaishen	葱烧海参	3
congshaoshayupi	葱烧鲨鱼皮	3
congshidoufutang	葱豉豆腐汤	3
congtoudulishi	从头读历史	3
congyoubing	葱油饼	3
congyoucaogu	葱油草菇	3
congyoudashao	葱油大烧	3
congyoufamianbing	葱油发面饼	3
congyouhuajuan	葱油花卷	3
congyouhuangyu	葱油黄鱼	3
congyouji	葱油鸡	3
congyoukugua	葱油苦瓜	3
congyoumian	葱油面	3
congyousu	葱油酥	3
congyousubing	葱油酥饼	3
congyoutaosu	葱油桃酥	3
congyouzhengya	葱油蒸鸭	3
congzhan	从站	3
cuanheyipin	攒盒一品	3
cubanlianou	醋拌莲藕	3
cucaoji	粗糙集	3
cudingwei	粗定位	3
cuheihujiaofen	粗黑胡椒粉	3
cuhuagao	粗花糕	3
cuihengcun	翠亨邨	3
cuiliufengsi	翠柳凤丝	3
cuilvyumi	翠绿玉米	3
cuimeisuanlayu	翠梅酸辣鱼	3
cuipichang	脆皮肠	3
cuipidachang	脆皮大肠	3
cuipiguiyu	脆皮桂鱼	3
cuipigulurou	脆皮咕噜肉	3
cuipiguokui	脆皮锅魁	3
cuipiji	脆皮鸡	3
cuipijuan	脆皮卷	3
cuipimatigao	脆皮马蹄糕	3
cuipingyinzhencha	翠坪银针茶	3
cuipiruge	脆皮乳鸽	3
cuipishiyujuan	脆皮石鱼卷	3
cuipixiannai	脆皮鲜奶	3
cuipiyuanyanggao	脆皮鸳鸯糕	3
cuipizhaji	脆皮炸鸡	3
cuipizhaxiannai	脆皮炸鲜奶	3
cuiqingmei	脆青梅	3
cuiruodian	脆弱点	3
cuishaomian	脆绍面	3
cuishubing	脆署饼	3
cuisongtang	脆松糖	3
cuiyudougao	翠玉豆糕	3
cuiyunshuizhuyu	翠云水煮鱼	3
cuizhahuolongguo	脆炸火龙果	3
cuizhufenzhengyu	翠竹粉蒸鱼	3
cujiaoguiyu	醋椒桂鱼	3
cujiaohuoyu	醋椒活鱼	3
cujiaoyu	醋椒鱼	3
culabaicaigeng	醋辣白菜梗	3
culidu	粗粒度	3
culiubaicai	醋溜白菜	3
culiuguiyu	醋熘鳜鱼	3
culiuhuanggua	醋溜黄瓜	3
culiuoupian	醋溜藕片	3
culiuyu	醋溜鱼	3
cun	存	3
cun	竴	3
cunchubaohu	存储保护	3
cunchudaikuan	存储带宽	3
cunchudanyuan	存储单元	3
cunchufangshi	存储方式	3
cunchuguanli	存储管理	3
cunchuguocheng	存储过程	3
cunchujiegou	存储结构	3
cunchujishu	存储技术	3
cunchujuzhen	存储矩阵	3
cunchukongjian	存储空间	3
cunchuleixing	存储类型	3
cunchumeiti	存储媒体	3
cunchumidu	存储密度	3
cunchumokuai	存储模块	3
cunchupeizhi	存储配置	3
cunchuqicengci	存储器层次	3
cunchuqidaikuan	存储器带宽	3
cunchuqifenpei	存储器分配	3
cunchuqizongxian	存储器总线	3
cunchurongliang	存储容量	3
cunchushuju	存储数据	3
cunchusuipian	存储碎片	3
cunchuti	存储体	3
cunchuweizhi	存储位置	3
cunchuwenjian	存储文件	3
cunchuxinpian	存储芯片	3
cunchuxitong	存储系统	3
cunchuxuanqu	存储选区	3
cunchuxunihua	存储虚拟化	3
cunchuyinqing	存储引擎	3
cunchuyuanjian	存储元件	3
cunchuzhan	存储栈	3
cunchuzhenlie	存储阵列	3
cunchuzhouqi	存储周期	3
cunchuzhuanfa	存储转发	3
cundangwenjian	存档文件	3
cundaowenjian	存到文件	3
cunjin	寸金	3
cunkou	村口	3
cunqubi	存取臂	3
cunqubiao	存取表	3
cunquchongtu	存取冲突	3
cunquduilie	存取队列	3
cunqufanchou	存取范畴	3
cunqufangfa	存取方法	3
cunqujibie	存取级别	3
cunqujuzhen	存取矩阵	3
cunqukongzhi	存取控制	3
cunquleixing	存取类型	3
cunququan	存取权	3
cunqushijian	存取时间	3
cunqusudu	存取速度	3
cunquxuke	存取许可	3
cuntou	村头	3
cunweihui	村委会	3
cuo	剉	3
cuopai	错排	3
cuopaigongshi	错排公式	3
cuowuchuli	错误处理	3
cuowudaima	错误代码	3
cuowufenxi	错误分析	3
cuowuji	错误集	3
cuowujiejue	错误解决	3
cuowujihe	错误集合	3
cuowujijin	错误集锦	3
cuowujilu	错误记录	3
cuowujingyan	错误经验	3
cuowukongzhi	错误控制	3
cuowukuosan	错误扩散	3
cuowuleibie	错误类别	3
cuowuleixing	错误类型	3
cuowuma	错误码	3
cuowumoshi	错误模式	3
cuowumoxing	错误模型	3
cuowurizhi	错误日志	3
cuowushouji	错误收集	3
cuowushuju	错误数据	3
cuowutiaojian	错误条件	3
cuowutiaoshi	错误调试	3
cuowutishi	错误提示	3
cuowuwenti	错误问题	3
cuowuxinxi	错误信息	3
cuowuyemian	错误页面	3
cuowuyichang	错误异常	3
cuowuyuce	错误预测	3
cuowuzhenduan	错误诊断	3
cuowuzhengli	错误整理	3
cusu	醋粟	3
cuyanroupianer	醋烟肉片儿	3
da	搭	3
da	答	3
daba	大坝	3
dabaicaishuijiao	大白菜水饺	3
dabaitunaitang	大白兔奶糖	3
dabaofabu	打包发布	3
dabaogongju	打包工具	3
dabaojiebao	打包解包	3
dabaoqianming	打包签名	3
dabianlu	大边炉	3
dabiao	打表	3
dabiaofa	打表法	3
dabufen	大部分	3
dacaigao	大菜糕	3
dada	大大	3
dadansan	大蛋散	3
dadaomian	大刀面	3
dade	大德	3
dadoulinzhi	大豆磷脂	3
daduanmoshi	大端模式	3
daduanxiaoduan	大端小端	3
daduanzijiexu	大端字节序	3
daduo	大多	3
daduoshu	大多数	3
dafangdoufu	大方豆腐	3
dafanggao	大方糕	3
dafeiboshu	大菲波数	3
dafengshou	大丰收	3
dafubailongjing	大佛白龙井	3
dafuguo	大福果	3
dafuhao	大富豪	3
dagai	大概	3
dagang	大港	3
dagao	打糕	3
dage	大哥	3
dagendui	大根堆	3
daguanggaosu	大广高速	3
daguanyuan	大观园	3
daguimo	大规模	3
dahe	大河	3
dahongpao	大红袍	3
dahu	大湖	3
dahuadangao	大花蛋糕	3
dahuang	大黄	3
dahuasheji	大话设计	3
dahuitang	大会堂	3
dahuixiangquan	大茴香醛	3
dahuyu	大湖鱼	3
dai	呆	3
dai	戴	3
daibazhouzi	带把肘子	3
daibianmashuju	待编码数据	3
daibuchong	待补充	3
daicanshu	带参数	3
daifenlei	待分类	3
daifuhao	带符号	3
daihuangxing	代黄杏	3
daihuashu	带花树	3
daijiahanshu	代价函数	3
daijiangcaotang	带江草堂	3
daijiejue	待解决	3
daikuan	贷款	3
daikuansulv	带宽速率	3
dailichuanzhi	代理传值	3
dailifangfa	代理方法	3
dailifuwu	代理服务	3
dailifuwuqi	代理服务器	3
dailijiaoben	代理脚本	3
daililei	代理类	3
dailimoshi	代理模式	3
daimabeifen	代码备份	3
daimabianhuan	代码变换	3
daimabianjiqi	代码编辑器	3
daimabianxie	代码编写	3
daimabiao	代码表	3
daimabuju	代码布局	3
daimabuquan	代码补全	3
daimacangku	代码仓库	3
daimaceshi	代码测试	3
daimadaquan	代码大全	3
daimaduan	代码段	3
daimafengge	代码风格	3
daimafenxi	代码分析	3
daimafenxiang	代码分享	3
daimafugailv	代码覆盖率	3
daimafuyong	代码复用	3
daimagaoliang	代码高亮	3
daimageshihua	代码格式化	3
daimagongju	代码工具	3
daimagongjulei	代码工具类	3
daimaguanli	代码管理	3
daimaguifan	代码规范	3
daimahunxiao	代码混淆	3
daimajiancha	代码检查	3
daimajianzhuangxing	代码健壮性	3
daimajiegou	代码结构	3
daimajilu	代码记录	3
daimajiqiao	代码技巧	3
daimajishu	代码技术	3
daimaku	代码库	3
daimakuai	代码块	3
daimakuochong	代码扩充	3
daimalei	代码类	3
daimamuban	代码模板	3
daimanengli	代码能力	3
daimapian	代码片	3
daimapianduan	代码片段	3
daimapianduanku	代码片段库	3
daimapingshen	代码评审	3
daimaqianming	代码签名	3
daimaqu	代码区	3
daimasheji	代码设计	3
daimashencha	代码审查	3
daimashengcheng	代码生成	3
daimashengchengqi	代码生成器	3
daimashenji	代码审计	3
daimashili	代码示例	3
daimashixian	代码实现	3
daimatiaoshi	代码调试	3
daimatishi	代码提示	3
daimatongji	代码统计	3
daimatuoguan	代码托管	3
daimaxingshu	代码行数	3
daimayidong	代码移动	3
daimayincanglei	代码隐藏类	3
daimayouhua	代码优化	3
daimayuedu	代码阅读	3
daimazhengjie	代码整洁	3
daimazhengli	代码整理	3
daimazhiliang	代码质量	3
daimazhonggou	代码重构	3
daimazhongyong	代码重用	3
daimazhuanhuanqi	代码转换器	3
daimazhushi	代码注释	3
daimazoucha	代码走查	3
daimingzhuangtai	待命状态	3
daipaixu	待排序	3
daipihuangniurou	带皮黄牛肉	3
daiquanbingchaji	带权并查集	3
daishufenxi	代数分析	3
daiwaishuju	带外数据	3
daixianhuangjiu	代县黄酒	3
daixianmapian	代县麻片	3
daixiugai	待修改	3
daiyasuo	带压缩	3
daiyuguantou	带鱼罐头	3
daizhuangditu	带状地图	3
daizishangchao	带子上朝	3
daizu	傣族	3
daji	打击	3
dajianboke	搭建博客	3
dajianfuwuqi	搭建服务器	3
dajianhuanjing	搭建环境	3
dajianwangzhan	搭建网站	3
dajingguo	大京果	3
dajingshilianhu	大荆石莲糊	3
dajingzao	大京枣	3
dajiujia	大救驾	3
dajun	大军	3
dakai	打开	3
dakaibianjiqi	打开编辑器	3
dakaicaidan	打开菜单	3
dakaichengxu	打开程序	3
dakaiduihuakuang	打开对话框	3
dakaifangshi	打开方式	3
dakaiwenjian	打开文件	3
dakaizhuye	打开主页	3
dakuaizhuyangrou	大块煮羊肉	3
dakuohao	大括号	3
dale	大乐	3
dalianshi	大连市	3
dalierkuai	大理饵块	3
daliguaguo	大荔瓜果	3
dalirushan	大理乳扇	3
dalisandaocha	大理三道茶	3
dalishaguoyu	大理砂锅鱼	3
dalishidangao	大理石蛋糕	3
dalitang	大礼堂	3
dalixuecha	大理雪茶	3
dalixueli	大理雪梨	3
dalizhou	大理州	3
dalumian	大卤面	3
damahua	大麻花	3
damaichayinliao	大麦茶饮料	3
damalu	大马路	3
damaqiu	大麻球	3
damen	大门	3
damenkou	大门口	3
damianbai	大面白	3
damianbao	大面包	3
damidangao	大米蛋糕	3
daming	大明	3
damo	大漠	3
damoni	大模拟	3
dan	单	3
dan	弹	3
dan	蛋	3
danbaitang	蛋白糖	3
danbanjisuanji	单板计算机	3
danbiaochaxun	单表查询	3
danbo	单播	3
danbucaozuo	单步操作	3
danchang	弹唱	3
danchucaidan	弹出菜单	3
danchuceng	弹出层	3
danchuchuangkou	弹出窗口	3
danchuduihuakuang	弹出对话框	3
danchukuang	弹出框	3
danchuliqi	单处理器	3
danchunxing	单纯形	3
danchunxingfa	单纯形法	3
danchushicaidan	弹出式菜单	3
dancijishu	单词计数	3
dandanji	担担鸡	3
dandanmian	担担面	3
dandanyoucha	担担油茶	3
dandiandenglu	单点登录	3
dandiangengxin	单点更新	3
dandianguzhang	单点故障	3
dandiankongzhi	单点控制	3
dandianzengjian	单点增减	3
dandiaoduilie	单调队列	3
dandiaoxing	单调性	3
dandiaozhan	单调栈	3
dandongshi	丹东市	3
danduixiang	单对象	3
dang	挡	3
dangaihuachun	胆钙化醇	3
danganju	档案局	3
danganwenjian	档案文件	3
dangao	蛋糕	3
dangecuowu	单个错误	3
dangedizhi	单个地址	3
dangguibaihetu	当归百合兔	3
dangguiji	当归鸡	3
dangguizhangrou	当归獐肉	3
dangji	当即	3
dangongchuanshu	单工传输	3
dangqianbanben	当前版本	3
dangqianduixiang	当前对象	3
dangqianlujing	当前路径	3
dangqianmulu	当前目录	3
dangqianriqi	当前日期	3
dangqianxingzhizhen	当前行指针	3
dangqianye	当前页	3
dangqianyonghu	当前用户	3
dangqianyouxianji	当前优先级	3
dangqianzhanghu	当前帐户	3
dangshanli	砀山梨	3
danguzhang	单故障	3
dangxia	当下	3
dangxiao	党校	3
dangxuan	当选	3
danhe	单核	3
danhonggao	蛋烘糕	3
danhuamijiu	蛋花米酒	3
danhuangbinggan	蛋黄饼干	3
danhuangganlusu	蛋黄甘露酥	3
danhuangguo	蛋黄果	3
danhuangjiang	蛋黄酱	3
danhuangjuan	蛋黄卷	3
danhuangmahua	蛋黄麻花	3
danhuangmianbao	蛋黄面包	3
danhuangpai	蛋黄派	3
danhuangqiancenggao	蛋黄千层糕	3
danhuangsu	蛋黄酥	3
danjianmoshi	单件模式	3
danjiban	单机版	3
danjicheng	单继承	3
danjiedian	单节点	3
danjimoshi	单机模式	3
danjincheng	单进程	3
danjingdu	单精度	3
danjishijian	单击事件	3
danjiyouxi	单机游戏	3
danjuan	蛋卷	3
danjuanbinggan	蛋卷饼干	3
danlianbiaofanzhuan	单链表反转	3
danlianbiaonizhi	单链表逆置	3
danlichuanzhi	单例传值	3
danliemoshi	单列模式	3
danlilei	单例类	3
danlimoshi	单例模式	3
danmaisu	丹麦酥	3
danmushijue	单目视觉	3
dannaisu	蛋奶酥	3
dannaiyou	淡奶油	3
danpianji	单片机	3
danpianjibiancheng	单片机编程	3
danpianjijishu	单片机技术	3
danpianjikaifa	单片机开发	3
danpianjisuanji	单片计算机	3
danpianjiyingyong	单片机应用	3
danpianxitong	单片系统	3
danrenwu	单任务	3
danru	淡入	3
danrudanchu	淡入淡出	3
dansan	蛋散	3
danseshebei	单色设备	3
dansexianshi	单色显示	3
danshaomai	蛋烧卖	3
danshenhuangdoutang	丹参黄豆汤	3
danshili	单实例	3
danshujuliu	单数据流	3
dansongguo	蛋松果	3
dansuchaomian	蛋酥炒面	3
danta	蛋挞	3
dantiaoyuju	单条语句	3
danwendang	单文档	3
danxiancheng	单线程	3
danxiangchuanshu	单向传输	3
danxianghanshu	单向函数	3
danxianglianbiao	单向链表	3
danxiangmima	单向密码	3
danxiangniubao	蛋香牛堡	3
danxiangtongxin	单向通信	3
danxianyangroutang	单县羊肉汤	3
danxinghanshu	单行函数	3
danxingqiaokeli	蛋形巧克力	3
danxingzhushi	单行注释	3
danxitongyingxiang	单系统映像	3
danxuan	单选	3
danxuananniu	单选按钮	3
danxuanduihuakuang	单选对话框	3
danxuankuang	单选框	3
danxunhuanlianbiao	单循环链表	3
danyemianyingyong	单页面应用	3
danyinhao	单引号	3
danyizhize	单一职责	3
danyonghu	单用户	3
danyonghumoshi	单用户模式	3
danyuanbinggan	蛋圆饼干	3
danyuanceshi	单元测试	3
danyuanzuiduanlu	单源最短路	3
danzaocigu	丹灶慈菇	3
danzaoxiangluopian	淡糟香螺片	3
danzhiling	单指令	3
danzhoushi	儋州市	3
danzhuqishui	弹珠汽水	3
danzongxian	单总线	3
daoba	倒巴	3
daobamian	刀拔面	3
daobao	导包	3
daochu	到处	3
daochubiao	导出表	3
daochuguize	导出规则	3
daochuhanshu	导出函数	3
daochulei	导出类	3
daochushuju	导出数据	3
daochuwenjian	导出文件	3
daoda	到达	3
daode	道德	3
daogu	稻谷	3
daohangcaidan	导航菜单	3
daohanglan	导航栏	3
daohangshuxing	导航属性	3
daohangtiao	导航条	3
daohangye	导航页	3
daohuaxiang	稻花香	3
daojiu	道酒	3
daokou	道口	3
daokoushaoji	道口烧鸡	3
daolang	刀狼	3
daoli	道理	3
daolu	道路	3
daomidu	道密度	3
daopaisuoyin	倒排索引	3
daoqieci	刀切糍	3
daoqiesu	刀切酥	3
daorudaochu	导入导出	3
daorugongcheng	导入工程	3
daorushuju	导入数据	3
daoruxiangmu	导入项目	3
daotian	稻田	3
daoxiangchun	稻香春	3
daoxiaomian	刀削面	3
daoxiaoyoupomian	刀削油泼面	3
daoxu	倒序	3
dapai	大排	3
dapandu	大盘肚	3
dapanji	大盘鸡	3
dapeng	大棚	3
daping	大坪	3
dapu	大朴	3
daqiao	大桥	3
daqing	大清	3
daraole	打扰了	3
daren	大人	3
darentang	达仁堂	3
darou	大肉	3
daroubing	大肉饼	3
darunfa	大润发	3
dasha	大厦	3
dashan	大山	3
dashanhepai	大山合牌	3
dashanpai	大山牌	3
dasheng	大声	3
dashi	大事	3
dashi	大师	3
dashisijizai	大石四季仔	3
dashuboluo	大树菠萝	3
dashuchengfa	大数乘法	3
dashuchuli	大数处理	3
dashugaojingdu	大数高精度	3
dashui	大水	3
dashujiafa	大数加法	3
dashujiecheng	大数阶乘	3
dashujisuan	大数计算	3
dashuju	大数据	3
dashujuanquan	大数据安全	3
dashujuchuli	大数据处理	3
dashujucunchu	大数据存储	3
dashujufangan	大数据方案	3
dashujufenxi	大数据分析	3
dashujugongju	大数据工具	3
dashujuguanli	大数据管理	3
dashujujiagou	大数据架构	3
dashujujishu	大数据技术	3
dashujukaifa	大数据开发	3
dashujukuangjia	大数据框架	3
dashujuliang	大数据量	3
dashujupeixun	大数据培训	3
dashujupingtai	大数据平台	3
dashujushidai	大数据时代	3
dashujusuanfa	大数据算法	3
dashulei	大数类	3
dashumoni	大数模拟	3
dashumuban	大数模板	3
dashuqiuyu	大数求余	3
dashuqumo	大数取模	3
dashuti	大数题	3
dashuxiangcheng	大数相乘	3
dashuxiangjia	大数相加	3
dashuxiangjian	大数相减	3
dashuyunsuan	大数运算	3
dasuan	打算	3
dasuanganbei	大蒜干贝	3
dasuannianyu	大蒜鲶鱼	3
datong	大同	3
datongshi	大同市	3
datoudao	打头道	3
datuanyuan	大团圆	3
daweidufu	大卫杜夫	3
dawenjianshangchuan	大文件上传	3
daxiao	大小	3
daxiaoduan	大小端	3
daxiaoduanmoshi	大小端模式	3
daxiaoxie	大小写	3
daxiaoxiemingan	大小写敏感	3
daxiaoxiezhuanhuan	大小写转换	3
daxin	大新	3
daxingjisuanji	大型计算机	3
daxingwangzhan	大型网站	3
daxingwenli	大型纹理	3
daxuesheng	大学生	3
daxuezao	大雪枣	3
dayang	大洋	3
dayawan	大亚湾	3
dayekucha	大叶苦茶	3
dayeqin	大叶芹	3
dayewulong	大叶乌龙	3
dayi	大义	3
dayinfuwuqi	打印服务器	3
daying	答应	3
dayinliu	打印流	3
dayinlujing	打印路径	3
dayinrizhi	打印日志	3
dayintuxing	打印图形	3
dayinxuanxiang	打印选项	3
dayinzhiliang	打印质量	3
dayoucha	打油茶	3
dayue	大约	3
dayusousuo	大于搜索	3
dazaobaihetang	大枣百合汤	3
dazaojiangtang	大枣姜汤	3
dazhai	大宅	3
dazhengshu	大整数	3
dazhengshuchengfa	大整数乘法	3
dazhengshujiafa	大整数加法	3
dazhongdianping	大众点评	3
dazhou	大洲	3
dazhoushi	达州市	3
dazhugansi	大煮干丝	3
defazhang	德发长	3
deguopijiu	德国啤酒	3
dehongzhou	德宏州	3
dehua	的话	3
dekesasizhou	得克萨斯州	3
deming	得名	3
demolidunyu	得莫利炖鱼	3
deng	灯	3
deng	登	3
dengbaishibianma	邓白氏编码	3
dengbishulie	等比数列	3
dengchangbianma	等长编码	3
dengchashulie	等差数列	3
dengdai	等待	3
dengdaibiao	等待表	3
dengdaiduilie	等待队列	3
dengdaishijian	等待时间	3
dengdaizhuangtai	等待状态	3
dengjiaguanxi	等价关系	3
dengjialei	等价类	3
dengjiawenti	等价问题	3
dengjiayunsuan	等价运算	3
dengjiazhuanhuan	等价转换	3
dengjikaoshi	等级考试	3
denglongpaojiao	灯笼泡椒	3
denglujiaoben	登录脚本	3
denglujiemian	登录界面	3
denglulanjie	登录拦截	3
denglumoshi	登录模式	3
dengluyanzheng	登录验证	3
dengluyemian	登录页面	3
dengluzhuce	登录注册	3
dengshi	登时	3
dengxiaoping	邓小平	3
dengxingao	灯芯糕	3
dengyinglou	登瀛楼	3
dengyingloufanzhuang	登瀛楼饭庄	3
dengyingniurou	灯影牛肉	3
dengyingniurougan	灯影牛肉干	3
dengyingshaopian	灯影苕片	3
dengyu	等于	3
dengzhilianjie	等值连接	3
deqing	德清	3
deshengyuan	德盛园	3
deshitudouni	德式土豆泥	3
deyangshi	德阳市	3
deyuanbaozi	德园包子	3
deyuelou	得月楼	3
dezhoupaji	德州扒鸡	3
dezhoushi	德州市	3
di	帝	3
di	弟	3
di	棣	3
dian	店	3
dianbajian	滇八件	3
dianbajiangaodian	滇八件糕点	3
dianbaoma	电报码	3
dianchang	电厂	3
diancheng	点乘	3
dianchidianliang	电池电量	3
dianciganrao	电磁干扰	3
diandaodian	点到点	3
diandaodianxieyi	点到点协议	3
diandiantong	点点通	3
dianduidian	点对点	3
dianduidianlianjie	点对点连接	3
dianduidiantongxin	点对点通信	3
dianduidianxieyi	点对点协议	3
dianfen	淀粉	3
dianfenmei	淀粉酶	3
dianfenruantang	淀粉软糖	3
diangengxin	点更新	3
dianguangyuan	点光源	3
dianhongcha	滇红茶	3
dianhuabohaoqi	电话拨号器	3
dianji	点集	3
dianjiansuo	点检索	3
dianjiezhiyinliao	电解质饮料	3
dianjikongzhi	电机控制	3
dianjishebei	点击设备	3
dianjishijian	点击事件	3
dianjiutu	点九图	3
dianjixiaoguo	点击效果	3
dianlan	靛蓝	3
dianlanlvsedian	靛蓝铝色淀	3
dianli	电力	3
dianliang	点亮	3
dianliuyuan	电流源	3
dianlufenxi	电路分析	3
dianlujiaohuan	电路交换	3
dianlujiaohuanwang	电路交换网	3
dianlusheji	电路设计	3
dianlutu	电路图	3
dianlv	滇绿	3
diannaoanquan	电脑安全	3
diannaocaozuo	电脑操作	3
diannaoguzhang	电脑故障	3
diannaojichu	电脑基础	3
diannaojishu	电脑技术	3
diannaopeizhi	电脑配置	3
diannaoshezhi	电脑设置	3
diannaoshiyong	电脑使用	3
diannaowangluo	电脑网络	3
diannaoweihu	电脑维护	3
diannaoweixiu	电脑维修	3
diannaoxitong	电脑系统	3
diannaoyingjian	电脑硬件	3
diannaoyingyong	电脑应用	3
dianqigongchengshi	电气工程师	3
dianqixingneng	电气性能	3
dianshangjiagou	电商架构	3
dianshangpingtai	电商平台	3
dianshangxitong	电商系统	3
dianshangyingxiao	电商营销	3
dianshi	电视	3
dianshihezi	电视盒子	3
dianshihuiyi	电视会议	3
dianshita	电视塔	3
dianshujufenxi	点数据分析	3
diantou	点头	3
dianweichaomian	滇味炒面	3
dianxing	典型	3
dianxingongsi	电信公司	3
dianxiugai	点修改	3
dianyeju	电业局	3
dianying	电影	3
dianyinggongsi	电影公司	3
dianyingyuan	电影院	3
dianyuanguanli	电源管理	3
dianyuanzongxian	电源总线	3
dianyufa	点语法	3
dianyun	点云	3
dianyunchuli	点云处理	3
dianyunku	点云库	3
dianyunsuan	点运算	3
dianzhan	电站	3
dianzhenziku	点阵字库	3
dianzibiaoge	电子表格	3
dianzichuban	电子出版	3
dianzichubanwu	电子出版物	3
dianzidianlu	电子电路	3
dianziditu	电子地图	3
dianzifukuan	电子付款	3
dianzifuwu	电子服务	3
dianzigongcheng	电子工程	3
dianzijingji	电子竞技	3
dianzijinrong	电子金融	3
dianzijishu	电子技术	3
dianzimeiti	电子媒体	3
dianzimokuai	电子模块	3
dianziqianming	电子签名	3
dianziqingbao	电子情报	3
dianzishebei	电子设备	3
dianzisheji	电子设计	3
